frame.time_relative,frame.len,sll.pkttype,sll.hatype,sll.unused,sll.etype,ip.version,ip.hdr_len,ip.dsfield,ip.dsfield.dscp,ip.len,ip.flags,ip.flags.df,ip.ttl,ip.proto,Label
2.91526,71,0,1,0,0x0800,4,20,0x00,0,55,0x40,1,56,17,0
2.934824,74,0,1,0,0x0800,4,20,0x00,0,58,0x40,1,56,17,0
2.944578,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,231,6,0
2.94461,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
2.953152,585,4,1,0,0x0800,4,20,0x00,0,569,0x40,1,64,6,0
2.956672,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,17,0
2.995488,870,0,1,0,0x0800,4,20,0x00,0,854,0x40,1,56,17,0
2.995489,540,0,1,0,0x0800,4,20,0x00,0,524,0x40,1,56,17,0
2.995489,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,225,6,0
2.995947,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,225,6,0
2.995961,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
2.996088,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,225,6,0
2.996096,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
2.996193,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,225,6,0
2.996197,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
2.996769,1203,0,1,0,0x0800,4,20,0x00,0,1187,0x40,1,225,6,0
2.996782,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
2.997065,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,17,0
3.00288,194,4,1,0,0x0800,4,20,0x00,0,178,0x40,1,64,6,0
3.053569,71,0,1,0,0x0800,4,20,0x00,0,55,0x40,1,56,17,0
3.066976,99,0,772,0,0x0800,4,20,0x00,0,83,0x40,1,64,17,0
3.067,99,0,772,0,0x0800,4,20,0x00,0,83,0x40,1,64,17,0
3.067215,88,4,1,0,0x0800,4,20,0x00,0,72,0x40,1,64,17,0
3.067569,88,4,1,0,0x0800,4,20,0x00,0,72,0x40,1,64,17,0
3.099938,169,0,1,0,0x0800,4,20,0x00,0,153,0x00,0,64,17,0
3.100172,99,0,772,0,0x0800,4,20,0x00,0,83,0x40,1,64,17,0
3.125836,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.125857,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.142008,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.142283,104,0,1,0,0x0800,4,20,0x00,0,88,0x00,0,64,17,0
3.142283,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.142313,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.142515,115,0,772,0,0x0800,4,20,0x00,0,99,0x40,1,64,17,0
3.142717,469,4,1,0,0x0800,4,20,0x00,0,453,0x40,1,64,6,0
3.142975,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.143081,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.143342,529,4,1,0,0x0800,4,20,0x00,0,513,0x40,1,64,17,0
3.150354,220,0,1,0,0x0800,4,20,0x00,0,204,0x40,1,64,6,0
3.150367,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.151061,1230,0,1,0,0x0800,4,20,0x00,0,1214,0x40,1,64,6,0
3.151076,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.153854,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,244,6,0
3.153881,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.154142,501,4,1,0,0x0800,4,20,0x00,0,485,0x40,1,64,6,0
3.162474,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,244,6,0
3.177008,74,0,1,0,0x0800,4,20,0x00,0,58,0x40,1,56,17,0
3.199153,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,17,0
3.201314,1011,0,1,0,0x0800,4,20,0x00,0,995,0x00,0,244,6,0
3.201331,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.268366,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,231,6,0
3.268774,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,231,6,0
3.268786,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.268868,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,231,6,0
3.268877,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.268961,1496,0,1,0,0x0800,4,20,0x00,0,1480,0x40,1,231,6,0
3.268966,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.269043,1203,0,1,0,0x0800,4,20,0x00,0,1187,0x40,1,231,6,0
3.269047,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.273324,194,4,1,0,0x0800,4,20,0x00,0,178,0x40,1,64,6,0
3.310744,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,225,6,0
3.310745,239,0,1,0,0x0800,4,20,0x00,0,223,0x40,1,225,6,0
3.310764,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.311123,137,0,1,0,0x0800,4,20,0x00,0,121,0x40,1,225,6,0
3.311148,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.312867,245,4,1,0,0x0800,4,20,0x00,0,229,0x40,1,64,6,0
3.312906,270,4,1,0,0x0800,4,20,0x00,0,254,0x40,1,64,6,0
3.313013,303,4,1,0,0x0800,4,20,0x00,0,287,0x40,1,64,6,0
3.313093,106,4,1,0,0x0800,4,20,0x00,0,90,0x40,1,64,6,0
3.331491,100,0,772,0,0x0800,4,20,0x00,0,84,0x40,1,64,17,0
3.33166,89,4,1,0,0x0800,4,20,0x00,0,73,0x40,1,64,17,0
3.331712,100,0,772,0,0x0800,4,20,0x00,0,84,0x40,1,64,17,0
3.331891,89,4,1,0,0x0800,4,20,0x00,0,73,0x40,1,64,17,0
3.332239,105,0,1,0,0x0800,4,20,0x00,0,89,0x00,0,64,17,0
3.33236,116,0,772,0,0x0800,4,20,0x00,0,100,0x40,1,64,17,0
3.362366,98,0,772,0,0x0800,4,20,0x00,0,82,0x40,1,64,17,0
3.36238,98,0,772,0,0x0800,4,20,0x00,0,82,0x40,1,64,17,0
3.362654,86,4,1,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.362957,86,4,1,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.378694,1397,0,1,0,0x0800,4,20,0x00,0,1381,0x40,1,56,17,0
3.378694,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.378815,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.378918,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.379027,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.379141,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.379141,83,0,1,0,0x0800,4,20,0x00,0,67,0x40,1,56,17,0
3.379258,1396,0,1,0,0x0800,4,20,0x00,0,1380,0x40,1,56,17,0
3.379379,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.379379,399,0,1,0,0x0800,4,20,0x00,0,383,0x40,1,56,17,0
3.379515,1396,0,1,0,0x0800,4,20,0x00,0,1380,0x40,1,56,17,0
3.379599,896,0,1,0,0x0800,4,20,0x00,0,880,0x40,1,56,17,0
3.380694,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.380759,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.381558,81,4,1,0,0x0800,4,20,0x00,0,65,0x40,1,64,17,0
3.381691,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.382909,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.38299,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.383068,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.385139,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.385264,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.386798,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.386799,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.388661,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.388888,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.388888,117,0,1,0,0x0800,4,20,0x00,0,101,0x00,0,64,17,0
3.389036,128,0,772,0,0x0800,4,20,0x00,0,112,0x40,1,64,17,0
3.390647,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.390647,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.39213,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.392223,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.394,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.394171,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.394375,102,0,1,0,0x0800,4,20,0x00,0,86,0x00,0,64,17,0
3.394568,152,0,772,0,0x0800,4,20,0x00,0,136,0x40,1,64,17,0
3.39496,171,0,1,0,0x0800,4,20,0x00,0,155,0x00,0,64,17,0
3.395217,136,0,772,0,0x0800,4,20,0x00,0,120,0x40,1,64,17,0
3.396465,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.396465,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.396558,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.39843,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.398483,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.399149,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.399565,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.399887,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.400226,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.400322,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.400432,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.402756,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.402756,255,0,1,0,0x0800,4,20,0x00,0,239,0x40,1,56,17,0
3.406191,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.409476,1394,0,1,0,0x0800,4,20,0x00,0,1378,0x40,1,56,17,0
3.40955,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.409661,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.411461,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.411549,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.412289,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.413214,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.413214,830,0,1,0,0x0800,4,20,0x00,0,814,0x40,1,56,17,0
3.413884,75,4,1,0,0x0800,4,20,0x00,0,59,0x40,1,64,17,0
3.418877,98,0,772,0,0x0800,4,20,0x00,0,82,0x40,1,64,17,0
3.419104,152,0,772,0,0x0800,4,20,0x00,0,136,0x40,1,64,17,0
3.419572,98,0,772,0,0x0800,4,20,0x00,0,82,0x40,1,64,17,0
3.419852,86,4,1,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.442381,1394,0,1,0,0x0800,4,20,0x00,0,1378,0x40,1,56,17,0
3.443239,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.443551,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.44365,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.443763,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.443872,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.445258,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,17,0
3.445698,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.445799,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.445914,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.445965,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,17,0
3.446071,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.446207,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,17,0
3.448307,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.448508,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.448508,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.448636,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.448732,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.448844,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.450437,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.45053,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.45064,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.450753,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.450878,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.451018,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.451992,171,0,1,0,0x0800,4,20,0x00,0,155,0x00,0,64,17,0
3.452121,136,0,772,0,0x0800,4,20,0x00,0,120,0x40,1,64,17,0
3.452592,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.452592,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.452736,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.452855,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.453089,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.453457,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.453835,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.454016,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.454017,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.454249,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.454249,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.454271,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.454419,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.455809,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.455912,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.455912,447,0,1,0,0x0800,4,20,0x00,0,431,0x40,1,56,17,0
3.457201,585,4,1,0,0x0800,4,20,0x00,0,569,0x40,1,64,6,0
3.457539,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.457782,342,0,1,0,0x0800,4,20,0x00,0,326,0x40,1,56,17,0
3.458173,1394,0,1,0,0x0800,4,20,0x00,0,1378,0x40,1,56,17,0
3.458307,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.458383,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.458495,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.458546,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.45987,1401,0,1,0,0x0800,4,20,0x00,0,1385,0x40,1,56,17,0
3.45996,1396,0,1,0,0x0800,4,20,0x00,0,1380,0x40,1,56,17,0
3.46139,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.485375,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.485401,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.496194,585,4,1,0,0x0800,4,20,0x00,0,569,0x40,1,64,6,0
3.510398,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.528132,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.530375,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.530408,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.530534,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.530534,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.530572,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.530582,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.530673,330,0,1,0,0x0800,4,20,0x00,0,314,0x00,0,56,6,0
3.530678,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.530853,88,0,772,0,0x0800,4,20,0x00,0,72,0x40,1,64,17,0
3.530989,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.531116,88,0,772,0,0x0800,4,20,0x00,0,72,0x40,1,64,17,0
3.531201,77,4,1,0,0x0800,4,20,0x00,0,61,0x40,1,64,17,0
3.53153,93,0,1,0,0x0800,4,20,0x00,0,77,0x00,0,64,17,0
3.531636,104,0,772,0,0x0800,4,20,0x00,0,88,0x40,1,64,17,0
3.542871,87,0,772,0,0x0800,4,20,0x00,0,71,0x40,1,64,17,0
3.54309,186,0,772,0,0x0800,4,20,0x00,0,170,0x40,1,64,17,0
3.543114,87,0,772,0,0x0800,4,20,0x00,0,71,0x40,1,64,17,0
3.543259,210,0,772,0,0x0800,4,20,0x00,0,194,0x40,1,64,17,0
3.54326,491,4,1,0,0x0800,4,20,0x00,0,475,0x40,1,64,6,0
3.543449,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.543457,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.543562,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.543568,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.543692,1951,0,1,0,0x0800,4,20,0x00,0,1935,0x00,0,56,6,0
3.543696,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.552824,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,56,6,0
3.555224,957,0,1,0,0x0800,4,20,0x00,0,941,0x40,1,56,6,0
3.55524,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.571241,86,0,772,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.571439,137,0,772,0,0x0800,4,20,0x00,0,121,0x40,1,64,17,0
3.571672,86,0,772,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.571804,149,0,772,0,0x0800,4,20,0x00,0,133,0x40,1,64,17,0
3.573036,86,0,772,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.573051,86,0,772,0,0x0800,4,20,0x00,0,70,0x40,1,64,17,0
3.573224,137,0,772,0,0x0800,4,20,0x00,0,121,0x40,1,64,17,0
3.573337,149,0,772,0,0x0800,4,20,0x00,0,133,0x40,1,64,17,0
3.573755,132,4,1,0,0x0800,4,20,0x00,0,116,0x40,1,64,6,0
3.574194,238,4,1,0,0x0800,4,20,0x00,0,222,0x40,1,64,6,0
3.575554,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.583788,105,0,1,0,0x0800,4,20,0x00,0,89,0x00,0,64,17,0
3.58394,116,0,772,0,0x0800,4,20,0x00,0,100,0x40,1,64,17,0
3.58747,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,231,6,0
3.58747,239,0,1,0,0x0800,4,20,0x00,0,223,0x40,1,231,6,0
3.58747,137,0,1,0,0x0800,4,20,0x00,0,121,0x40,1,231,6,0
3.587506,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.587526,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.588312,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.588496,262,4,1,0,0x0800,4,20,0x00,0,246,0x40,1,64,6,0
3.589721,99,4,1,0,0x0800,4,20,0x00,0,83,0x40,1,64,6,0
3.589761,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.597305,103,0,772,0,0x0800,4,20,0x00,0,87,0x40,1,64,17,0
3.597327,103,0,772,0,0x0800,4,20,0x00,0,87,0x40,1,64,17,0
3.597528,92,4,1,0,0x0800,4,20,0x00,0,76,0x40,1,64,17,0
3.597742,92,4,1,0,0x0800,4,20,0x00,0,76,0x40,1,64,17,0
3.605979,654,0,1,0,0x0800,4,20,0x00,0,638,0x00,0,56,6,0
3.60598,99,0,1,0,0x0800,4,20,0x00,0,83,0x00,0,56,6,0
3.606002,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.606027,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.606654,99,4,1,0,0x0800,4,20,0x00,0,83,0x40,1,64,6,0
3.606858,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.606876,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.606995,495,4,1,0,0x0800,4,20,0x00,0,479,0x40,1,64,6,0
3.607405,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.621437,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,225,6,0
3.621437,106,0,1,0,0x0800,4,20,0x00,0,90,0x40,1,225,6,0
3.621437,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.621474,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.621496,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.623291,585,4,1,0,0x0800,4,20,0x00,0,569,0x40,1,64,6,0
3.629567,298,0,1,0,0x0800,4,20,0x00,0,282,0x00,0,64,17,0
3.629567,224,0,1,0,0x0800,4,20,0x00,0,208,0x00,0,64,17,0
3.630024,105,4,1,0,0x0800,4,20,0x00,0,89,0x40,1,64,17,0
3.630469,235,0,772,0,0x0800,4,20,0x00,0,219,0x40,1,64,17,0
3.6353,110,0,772,0,0x0800,4,20,0x00,0,94,0x40,1,64,17,0
3.63544,99,4,1,0,0x0800,4,20,0x00,0,83,0x40,1,64,17,0
3.635493,110,0,772,0,0x0800,4,20,0x00,0,94,0x40,1,64,17,0
3.635651,99,4,1,0,0x0800,4,20,0x00,0,83,0x40,1,64,17,0
3.637328,615,0,1,0,0x0800,4,20,0x00,0,599,0x40,1,225,6,0
3.637329,106,0,1,0,0x0800,4,20,0x00,0,90,0x40,1,225,6,0
3.637342,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.637361,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.638236,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.639192,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.63922,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.640952,725,4,1,0,0x0800,4,20,0x00,0,709,0x40,1,64,6,0
3.643801,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.654858,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.661929,198,0,1,0,0x0800,4,20,0x00,0,182,0x00,0,64,17,0
3.662145,219,0,772,0,0x0800,4,20,0x00,0,203,0x40,1,64,17,0
3.666708,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.667363,177,0,1,0,0x0800,4,20,0x00,0,161,0x00,0,64,17,0
3.66764,251,0,1,0,0x0800,4,20,0x00,0,235,0x00,0,64,17,0
3.667712,188,0,772,0,0x0800,4,20,0x00,0,172,0x40,1,64,17,0
3.66788,110,4,1,0,0x0800,4,20,0x00,0,94,0x40,1,64,17,0
3.671587,770,0,1,0,0x0800,4,20,0x00,0,754,0x00,0,56,6,0
3.671613,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.672715,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.68908,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.68914,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.689315,1468,0,1,0,0x0800,4,20,0x00,0,1452,0x00,0,56,6,0
3.689315,1588,0,1,0,0x0800,4,20,0x00,0,1572,0x00,0,56,6,0
3.689322,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.689383,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.697428,132,4,1,0,0x0800,4,20,0x00,0,116,0x40,1,64,6,0
3.698558,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.698585,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.699686,203,0,1,0,0x0800,4,20,0x00,0,187,0x00,0,64,17,0
3.699811,172,0,772,0,0x0800,4,20,0x00,0,156,0x40,1,64,17,0
3.703971,238,4,1,0,0x0800,4,20,0x00,0,222,0x40,1,64,6,0
3.704031,684,4,1,0,0x0800,4,20,0x00,0,668,0x40,1,64,6,0
3.706764,286,0,1,0,0x0800,4,20,0x00,0,270,0x00,0,56,6,0
3.706781,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
3.710911,585,4,1,0,0x0800,4,20,0x00,0,569,0x40,1,64,6,0
3.711965,132,4,1,0,0x0800,4,20,0x00,0,116,0x40,1,64,6,0
3.712367,76,4,1,0,0x0800,4,20,0x00,0,60,0x40,1,64,6,0
3.712485,692,4,1,0,0x0800,4,20,0x00,0,676,0x40,1,64,6,0
3.72332,90,0,772,f832,0x0800,4,20,0x00,0,74,0x40,1,64,17,0
3.723335,90,0,772,0,0x0800,4,20,0x00,0,74,0x40,1,64,17,0
3.723522,79,4,1,0,0x0800,4,20,0x00,0,63,0x40,1,64,17,0
3.723794,79,4,1,0,0x0800,4,20,0x00,0,63,0x40,1,64,17,0
3.723999,95,0,1,0,0x0800,4,20,0x00,0,79,0x00,0,64,17,0
3.724135,106,0,772,0,0x0800,4,20,0x00,0,90,0x40,1,64,17,0
3.743765,68,0,1,0,0x0800,4,20,0x00,0,52,0x00,0,56,6,0
3.743989,76,0,1,0,0x0800,4,20,0x00,0,60,0x40,1,56,6,0
3.74401,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,0
